source_type,s1_edge_preservation,preserved_subroutes,max_cluster_size,nn_pairs_preserved,backbone_preserved,s2_dist,elite_reconstruction
Evolution_Crossover,0.6944,12,7,0.5909,0.7143,828.8785,0
Evolution_Crossover,0.6944,11,8,0.5000,0.7143,803.6585,1
Evolution_Crossover,0.6111,9,5,0.4091,0.6286,896.7441,0
Evolution_Crossover,0.6667,10,8,0.5000,0.6571,841.3724,0
Evolution_Crossover,0.6667,9,9,0.4545,0.6571,797.4513,1
Evolution_Crossover,0.6944,12,9,0.5455,0.7143,797.8718,1
Evolution_Crossover,0.6111,9,7,0.4091,0.6000,810.5735,0
Evolution_Crossover,0.6111,6,8,0.5455,0.6286,803.3111,1
Evolution_Crossover,0.7778,14,8,0.5455,0.7714,813.6952,0
Evolution_Crossover,0.6944,13,7,0.5909,0.7143,878.1537,0
Evolution_Crossover,0.5278,8,6,0.5000,0.5429,832.6692,0
Evolution_Crossover,0.6944,13,7,0.5000,0.6857,836.0613,0
Evolution_Crossover,0.7778,14,7,0.4545,0.7714,865.8260,0
Evolution_Crossover,0.7778,16,8,0.4545,0.7714,810.5735,0
Evolution_Crossover,0.7500,13,9,0.5455,0.7714,797.8718,1
Evolution_Crossover,0.6111,10,7,0.5000,0.6000,934.4919,0
Evolution_Crossover,0.6944,11,7,0.5455,0.6857,857.6763,0
Evolution_Crossover,0.5556,7,5,0.5455,0.5714,803.3111,1
Evolution_Crossover,0.6389,12,7,0.5000,0.6286,810.5735,0
Evolution_Crossover,0.7500,15,9,0.5455,0.7429,822.8629,0
Evolution_Crossover,0.6389,10,5,0.5909,0.6571,810.5735,0
Evolution_Crossover,0.6111,7,5,0.5000,0.6286,906.4533,0
Evolution_Crossover,0.6111,6,7,0.6364,0.6286,911.3209,0
Evolution_Crossover,0.5278,6,7,0.5000,0.5429,825.4944,0
Evolution_Crossover,0.7778,14,8,0.4545,0.7714,901.4550,0
Evolution_Crossover,0.5000,8,5,0.5000,0.5143,837.3215,0
Evolution_Crossover,0.6111,12,6,0.5000,0.6286,892.4782,0
Evolution_Crossover,0.5833,11,5,0.4545,0.6000,868.0446,0
Evolution_Crossover,0.5000,4,6,0.5455,0.5143,820.7058,0
Evolution_Crossover,0.5000,5,5,0.4091,0.5143,837.2387,0
Evolution_Crossover,0.7500,13,7,0.4091,0.7429,852.8743,0
Evolution_Crossover,0.5833,11,5,0.5455,0.6000,836.6889,0
Evolution_Crossover,0.6389,11,9,0.5455,0.6286,842.6183,0
Evolution_Crossover,0.7778,16,8,0.4545,0.8000,862.9789,0
Evolution_Crossover,0.7222,15,8,0.5455,0.7143,803.6585,1
Evolution_Crossover,0.6667,14,8,0.4091,0.6571,816.2453,0
Evolution_Crossover,0.5278,7,6,0.5455,0.5429,851.1324,0
Evolution_Crossover,0.6111,11,5,0.4545,0.6000,848.7573,0
Evolution_Crossover,0.6944,8,8,0.6364,0.7143,801.8739,1
Evolution_Crossover,0.7500,15,9,0.4091,0.7429,832.8319,0
Evolution_Crossover,0.6944,11,5,0.5000,0.7143,854.0818,0
Evolution_Crossover,0.6667,12,5,0.5455,0.6857,876.5204,0
Evolution_Crossover,0.5833,11,8,0.4545,0.5714,803.3111,1
Evolution_Crossover,0.7778,15,8,0.5455,0.7714,884.6903,0
Evolution_Crossover,0.5556,4,5,0.5909,0.5714,801.8739,1
Evolution_Crossover,0.6667,12,5,0.5000,0.6571,990.5074,0
Evolution_Crossover,0.5556,9,6,0.5455,0.5429,801.8739,1
Evolution_Crossover,0.5833,10,5,0.5000,0.6000,889.3871,0
Evolution_Crossover,0.6944,11,9,0.4545,0.6857,838.6471,0
Evolution_Crossover,0.7500,12,8,0.5909,0.7714,797.4513,1
Evolution_Crossover,0.7778,14,7,0.5455,0.7714,857.9613,0
Evolution_Crossover,0.6667,11,5,0.5000,0.6857,803.2738,1
Evolution_Crossover,0.6667,9,7,0.5909,0.6857,865.6803,0
Evolution_Crossover,0.5000,9,5,0.5000,0.5143,865.9765,0
Evolution_Crossover,0.7778,14,7,0.5000,0.8000,797.4513,1
Evolution_Crossover,0.7500,12,8,0.5909,0.7714,797.4513,1
Evolution_Crossover,0.5833,11,5,0.5000,0.5714,930.7965,0
Evolution_Crossover,0.5000,6,6,0.5455,0.5143,851.5228,0
Evolution_Crossover,0.6667,12,8,0.4545,0.6571,809.4431,1
Evolution_Crossover,0.6944,11,7,0.5909,0.6857,861.3870,0
Evolution_Crossover,0.5000,7,6,0.4545,0.4857,820.5736,0
Evolution_Crossover,0.6111,11,6,0.5455,0.6286,863.0815,0
Evolution_Crossover,0.7500,11,7,0.5909,0.7714,797.4513,1
Evolution_Crossover,0.5556,5,7,0.5909,0.5429,801.8739,1
Evolution_Crossover,0.5833,9,7,0.5455,0.6000,817.8002,0
Evolution_Crossover,0.6111,7,7,0.6364,0.6286,797.4513,1
Evolution_Crossover,0.6389,12,7,0.4545,0.6571,838.3892,0
Evolution_Crossover,0.6667,12,7,0.4545,0.6571,848.8520,0
Evolution_Crossover,0.5000,8,7,0.4545,0.5143,810.5735,0
Evolution_Crossover,0.6389,13,7,0.5909,0.6571,803.6943,1
Evolution_Crossover,0.5278,6,6,0.5909,0.5143,816.6681,0
Evolution_Crossover,0.7500,11,7,0.5909,0.7714,797.4513,1
Evolution_Crossover,0.5000,5,4,0.4091,0.4857,881.3928,0
Evolution_Crossover,0.5833,7,8,0.5000,0.6000,803.3111,1
Evolution_Crossover,0.5833,10,5,0.4545,0.6000,852.6897,0
Evolution_Crossover,0.5833,11,5,0.5909,0.6000,867.0174,0
Evolution_Crossover,0.6944,12,8,0.5455,0.6857,924.7976,0
Evolution_Crossover,0.5000,4,4,0.5455,0.5143,803.3111,1
Evolution_Crossover,0.6944,15,7,0.4091,0.6857,844.1620,0
Evolution_Crossover,0.5000,5,6,0.5000,0.5143,862.7133,0
Evolution_Crossover,0.7500,12,8,0.6364,0.7714,797.4513,1
Evolution_Crossover,0.7222,14,7,0.5455,0.7143,841.7354,0
Evolution_Crossover,0.5278,7,7,0.4545,0.5429,877.0556,0
Evolution_Crossover,0.5278,7,8,0.4545,0.5143,846.8109,0
Evolution_Crossover,0.7222,12,6,0.6818,0.7429,797.8718,1
Evolution_Crossover,0.6667,13,6,0.5909,0.6857,859.2038,0
Evolution_Crossover,0.7500,12,8,0.5909,0.7714,797.4513,1
Evolution_Crossover,0.5556,7,8,0.5455,0.5429,797.4513,1
Evolution_Crossover,0.6111,11,7,0.6364,0.6286,864.9976,0
Evolution_Crossover,0.5278,6,8,0.4545,0.5143,851.2653,0
Evolution_Crossover,0.7500,14,7,0.4545,0.7429,797.4513,1
Evolution_Crossover,0.6944,13,8,0.5000,0.7143,871.6617,0
Evolution_Crossover,0.6944,13,7,0.5000,0.7143,857.6931,0
Evolution_Crossover,0.7222,13,7,0.5455,0.7429,797.8718,1
Evolution_Crossover,0.5833,8,5,0.5455,0.6000,851.2653,0
Evolution_Crossover,0.7778,13,9,0.5455,0.8000,860.7518,0
Evolution_Crossover,0.5556,8,4,0.5455,0.5714,860.0825,0
Evolution_Crossover,0.7778,14,9,0.5455,0.7714,798.9434,1
Evolution_Crossover,0.7222,14,7,0.5455,0.7143,841.7354,0
Evolution_Crossover,0.7222,12,6,0.4545,0.7143,833.0135,0
Evolution_Crossover,0.6944,10,9,0.4091,0.6857,922.3952,0
Evolution_Crossover,0.7222,13,9,0.4545,0.7143,810.6053,0
Evolution_Crossover,0.7778,11,7,0.5909,0.8000,820.7217,0
Evolution_Crossover,0.6389,12,8,0.5000,0.6571,843.4393,0
Evolution_Crossover,0.6111,6,8,0.4545,0.6286,803.3111,1
Evolution_Crossover,0.7778,13,7,0.5909,0.8000,797.4513,1
Evolution_Crossover,0.5278,9,5,0.5455,0.5429,856.1216,0
Evolution_Crossover,0.5000,3,7,0.5000,0.4857,816.0543,0
Evolution_Crossover,0.6944,13,8,0.5000,0.6857,835.8916,0
Evolution_Crossover,0.6389,10,6,0.6364,0.6286,797.8718,1
Evolution_Crossover,0.5278,8,5,0.4545,0.5429,898.6587,0
Evolution_Crossover,0.5556,7,6,0.5909,0.5714,901.9386,0
Evolution_Crossover,0.6389,10,6,0.6364,0.6286,797.8718,1
Evolution_Crossover,0.5833,11,6,0.5455,0.6000,929.7783,0
Evolution_Crossover,0.7222,13,6,0.5909,0.7429,833.0135,0
Evolution_Crossover,0.6389,13,7,0.5455,0.6571,894.8982,0
Evolution_Crossover,0.5556,5,6,0.5000,0.5429,803.3936,1
Evolution_Crossover,0.5556,6,8,0.6364,0.5714,805.5019,1
Evolution_Crossover,0.5556,9,5,0.5909,0.5714,841.0370,0
Evolution_Crossover,0.5833,9,5,0.5000,0.6000,867.2053,0
Evolution_Crossover,0.5556,9,6,0.4545,0.5714,879.3138,0
Evolution_Crossover,0.7222,13,6,0.4545,0.7143,835.0131,0
Evolution_Crossover,0.5278,9,8,0.4091,0.5143,803.3111,1
Evolution_Crossover,0.6667,10,6,0.5909,0.6857,827.3525,0
Evolution_Crossover,0.5278,4,8,0.5909,0.5429,803.3111,1
Evolution_Crossover,0.6667,10,8,0.5000,0.6571,841.3724,0
Evolution_Crossover,0.7778,14,7,0.4091,0.7714,797.4513,1
Evolution_Crossover,0.5278,7,5,0.5909,0.5429,803.3111,1
Evolution_Crossover,0.7778,17,8,0.5909,0.7714,835.4307,0
Evolution_Crossover,0.7778,16,8,0.5909,0.7714,848.8549,0
Evolution_Crossover,0.5833,10,5,0.5455,0.6000,878.4719,0
Evolution_Crossover,0.7222,14,7,0.5000,0.7143,844.3676,0
Evolution_Crossover,0.6667,11,6,0.5000,0.6857,820.4296,0
Evolution_Crossover,0.6111,10,7,0.4091,0.6000,915.1944,0
Evolution_Crossover,0.5000,9,5,0.5455,0.5143,874.8456,0
Evolution_Crossover,0.6111,8,8,0.5000,0.6000,818.5772,0
Evolution_Crossover,0.5833,8,9,0.5455,0.5714,840.9450,0
Evolution_Crossover,0.5278,5,8,0.5000,0.5429,884.6262,0
Evolution_Crossover,0.5833,9,7,0.5455,0.6000,909.5647,0
Evolution_Crossover,0.7778,16,7,0.5909,0.8000,801.8739,1
Evolution_Crossover,0.6111,6,7,0.5000,0.6000,803.3111,1
Evolution_Crossover,0.5833,11,6,0.5000,0.6000,925.2577,0
Evolution_Crossover,0.6111,7,7,0.5000,0.6286,807.6964,1
Evolution_Crossover,0.6389,12,7,0.5000,0.6571,856.0184,0
Evolution_Crossover,0.5556,7,8,0.3636,0.5429,833.9783,0
Evolution_Crossover,0.5833,5,7,0.5909,0.5714,801.8739,1
Evolution_Crossover,0.7500,15,7,0.5909,0.7429,848.8549,0
Evolution_Crossover,0.5833,9,5,0.5909,0.6000,896.8209,0
Evolution_Crossover,0.5556,9,5,0.5455,0.5714,892.5104,0
Evolution_Crossover,0.7778,15,8,0.5455,0.7714,862.7498,0
Evolution_Crossover,0.6389,11,7,0.4545,0.6571,854.7368,0
Evolution_Crossover,0.5278,6,5,0.3636,0.5143,857.7639,0
Evolution_Crossover,0.5833,5,8,0.5909,0.6000,803.3111,1
Evolution_Crossover,0.5556,5,5,0.5455,0.5714,866.3879,0
Evolution_Crossover,0.6667,10,6,0.5909,0.6857,884.6262,0
Evolution_Crossover,0.5278,8,5,0.4545,0.5429,837.4393,0
Evolution_Crossover,0.7222,10,7,0.5909,0.7429,801.8739,1
Evolution_Crossover,0.5278,8,5,0.4545,0.5429,871.3190,0
Evolution_Crossover,0.5556,9,6,0.5000,0.5714,838.0065,0
Evolution_Crossover,0.6667,8,8,0.5455,0.6857,803.3111,1
Evolution_Crossover,0.6667,13,8,0.4545,0.6857,902.9928,0
Evolution_Crossover,0.7500,11,7,0.5909,0.7714,797.4513,1
Evolution_Crossover,0.5278,8,4,0.4545,0.5429,857.7017,0
Evolution_Crossover,0.7500,16,8,0.5000,0.7429,839.3076,0
Evolution_Crossover,0.6667,10,5,0.5909,0.6857,936.0301,0
Evolution_Crossover,0.5556,11,5,0.5455,0.5714,847.9419,0
Evolution_Crossover,0.6667,14,8,0.5000,0.6571,797.8718,1
Evolution_Crossover,0.5556,9,6,0.5909,0.5714,810.5735,0
Evolution_Crossover,0.7778,15,9,0.5000,0.7714,797.4513,1
Evolution_Crossover,0.5278,10,5,0.5000,0.5429,826.9890,0
Evolution_Crossover,0.6389,10,4,0.5000,0.6571,920.4703,0
Evolution_Crossover,0.5278,5,8,0.5909,0.5429,901.6230,0
Evolution_Crossover,0.5278,6,6,0.5455,0.5429,820.4296,0
Evolution_Crossover,0.7778,14,9,0.5455,0.8000,797.8718,1
Evolution_Crossover,0.6667,10,5,0.4091,0.6571,862.4588,0
Evolution_Crossover,0.5278,7,8,0.6364,0.5429,808.0811,1
Evolution_Crossover,0.5833,9,6,0.5455,0.6000,815.1484,0
Evolution_Crossover,0.7500,13,8,0.5000,0.7429,797.4513,1
Evolution_Crossover,0.5000,9,5,0.4545,0.5143,904.7517,0
Evolution_Crossover,0.6111,13,6,0.5909,0.6286,832.5237,0
Evolution_Crossover,0.7222,13,9,0.5455,0.7429,885.2349,0
Evolution_Crossover,0.5833,6,7,0.4545,0.6000,803.3936,1
Evolution_Crossover,0.5556,10,5,0.5000,0.5714,931.5941,0
Evolution_Crossover,0.5000,7,6,0.5455,0.5143,838.7305,0
Evolution_Crossover,0.6111,11,5,0.5455,0.6286,810.5735,0
Evolution_Crossover,0.7500,17,9,0.5455,0.7429,817.9923,0
Evolution_Crossover,0.6111,12,6,0.5000,0.6286,841.3175,0
Evolution_Crossover,0.5833,8,7,0.5455,0.6000,835.5512,0
Evolution_Crossover,0.5833,8,5,0.5909,0.6000,847.6861,0
Evolution_Crossover,0.7778,13,9,0.5455,0.7714,816.4972,0
Evolution_Crossover,0.5833,10,5,0.4545,0.6000,885.5917,0
Evolution_Crossover,0.7222,12,7,0.4545,0.7143,812.2031,0
Evolution_Crossover,0.5833,4,7,0.4091,0.6000,849.3667,0
Evolution_Crossover,0.5278,7,5,0.5000,0.5429,859.7886,0
Evolution_Crossover,0.5556,7,6,0.5455,0.5714,847.9419,0
Evolution_Crossover,0.5556,9,6,0.5000,0.5714,921.2063,0
Evolution_Crossover,0.6389,11,5,0.4091,0.6286,797.8718,1
Evolution_Crossover,0.7500,15,9,0.4091,0.7429,832.8319,0
Evolution_Crossover,0.7500,11,7,0.5455,0.7714,797.4513,1
Evolution_Crossover,0.7778,14,7,0.4545,0.7714,807.8428,1
Evolution_Crossover,0.7222,14,6,0.5909,0.7429,810.5735,0
Evolution_Crossover,0.5000,8,5,0.4545,0.5143,835.0131,0
Evolution_Crossover,0.6944,15,8,0.5000,0.6857,851.9994,0
Evolution_Crossover,0.7500,13,6,0.4545,0.7429,818.2542,0
Evolution_Crossover,0.5278,7,6,0.5909,0.5429,889.3565,0
Evolution_Crossover,0.6389,11,5,0.5909,0.6571,863.3904,0
Evolution_Crossover,0.6944,14,7,0.5455,0.7143,851.1324,0
Evolution_Crossover,0.6944,8,8,0.6364,0.7143,801.8739,1
Evolution_Crossover,0.5000,5,4,0.4091,0.4857,881.3928,0
Evolution_Crossover,0.5833,8,7,0.5000,0.6000,835.1815,0
Evolution_Crossover,0.7500,11,7,0.5909,0.7714,797.4513,1
Evolution_Crossover,0.5556,8,5,0.4545,0.5714,836.9208,0
Evolution_Crossover,0.6944,13,9,0.5909,0.7143,836.0613,0
Evolution_Crossover,0.7500,15,9,0.4545,0.7429,828.7001,0
Evolution_Crossover,0.5000,8,6,0.5000,0.5143,844.9007,0
Evolution_Crossover,0.5556,7,7,0.4545,0.5714,797.8718,1
Evolution_Crossover,0.6667,11,5,0.3636,0.6571,895.0079,0
Evolution_Crossover,0.6111,11,5,0.4545,0.6286,846.8109,0
Evolution_Crossover,0.5278,7,5,0.4091,0.5429,977.5502,0
Evolution_Crossover,0.7778,15,8,0.5000,0.7714,797.4513,1
Evolution_Crossover,0.5833,11,6,0.5909,0.6000,823.7503,0
Evolution_Crossover,0.6944,10,7,0.6364,0.7143,921.0696,0
Evolution_Crossover,0.6389,13,6,0.5455,0.6571,836.8092,0
Evolution_Crossover,0.5833,7,8,0.5455,0.6000,821.0302,0
Evolution_Crossover,0.6944,13,8,0.4545,0.6857,797.4513,1
Evolution_Crossover,0.6944,12,6,0.4545,0.6857,893.2270,0
Evolution_Crossover,0.6111,9,6,0.5000,0.6000,838.2531,0
Evolution_Crossover,0.7222,13,5,0.5455,0.7429,838.5844,0
Evolution_Crossover,0.7222,12,5,0.5455,0.7429,820.5115,0
Evolution_Crossover,0.7778,13,8,0.5000,0.7714,820.1531,0
Evolution_Crossover,0.5000,7,6,0.5455,0.5143,867.1150,0
Evolution_Crossover,0.6667,13,6,0.5455,0.6857,903.7269,0
Evolution_Crossover,0.5278,8,5,0.5909,0.5429,850.9405,0
Evolution_Crossover,0.6389,11,8,0.5455,0.6571,835.4307,0
Evolution_Crossover,0.6111,8,5,0.4545,0.6286,865.6803,0
Evolution_Crossover,0.7778,15,8,0.5455,0.7714,884.6903,0
Evolution_Crossover,0.5278,3,8,0.4545,0.5429,857.5111,0
Evolution_Crossover,0.6111,11,6,0.5000,0.6000,810.5735,0
Evolution_Crossover,0.6111,12,6,0.5909,0.6286,860.6008,0
Evolution_Crossover,0.6111,6,8,0.5455,0.6286,810.5735,0
Evolution_Crossover,0.7222,15,8,0.4545,0.7143,880.8336,0
Evolution_Crossover,0.6944,15,8,0.5455,0.7143,856.8622,0
Evolution_Crossover,0.6389,11,8,0.4545,0.6571,905.9367,0
Evolution_Crossover,0.6667,11,5,0.4545,0.6857,987.6106,0
Evolution_Crossover,0.6389,11,5,0.5000,0.6571,816.4972,0
Evolution_Crossover,0.6389,11,6,0.5000,0.6571,856.9544,0
Evolution_Crossover,0.6667,11,7,0.4545,0.6857,807.8428,1
Evolution_Crossover,0.6944,14,6,0.5455,0.6857,797.4513,1
Evolution_Crossover,0.7222,14,7,0.5909,0.7429,855.1927,0
Evolution_Crossover,0.7222,12,9,0.5455,0.7429,917.6512,0
Evolution_Crossover,0.5278,9,4,0.4545,0.5429,898.9447,0
Evolution_Crossover,0.7500,14,6,0.5909,0.7714,856.3183,0
Evolution_Crossover,0.6111,11,7,0.5000,0.6000,884.6112,0
Evolution_Crossover,0.7500,14,8,0.5455,0.7714,846.0120,0
Evolution_Crossover,0.7222,12,8,0.6364,0.7429,797.4513,1
Evolution_Crossover,0.5833,10,8,0.5455,0.5714,803.3936,1
Evolution_Crossover,0.6667,11,6,0.4545,0.6571,871.8889,0
Evolution_Crossover,0.6389,7,5,0.5909,0.6571,833.4904,0
Evolution_Crossover,0.6111,10,6,0.4545,0.6000,857.6016,0
Evolution_Crossover,0.5833,10,5,0.5000,0.6000,870.4259,0
Evolution_Crossover,0.6667,12,7,0.5000,0.6857,875.6073,0
Evolution_Crossover,0.6667,13,7,0.5909,0.6857,848.9430,0
Evolution_Crossover,0.5278,5,8,0.5909,0.5429,803.3111,1
Evolution_Crossover,0.6389,13,7,0.5455,0.6571,860.8576,0
Evolution_Crossover,0.7222,14,8,0.5455,0.7143,846.5766,0
Evolution_Crossover,0.6944,13,9,0.5455,0.7143,915.7871,0
Evolution_Crossover,0.5833,5,8,0.5000,0.6000,816.0543,0
Evolution_Crossover,0.5000,5,7,0.5000,0.4857,807.8428,1
Evolution_Crossover,0.6111,12,8,0.4545,0.6000,890.6711,0
Evolution_Crossover,0.7222,13,9,0.5455,0.7429,797.8718,1
Evolution_Crossover,0.6111,7,7,0.5909,0.6286,803.3936,1
Evolution_Crossover,0.5000,5,7,0.5000,0.5143,816.2801,0
Evolution_Crossover,0.5000,6,5,0.4091,0.4857,900.2724,0
Evolution_Crossover,0.5556,7,5,0.5000,0.5429,820.1531,0
Evolution_Crossover,0.6944,13,7,0.4545,0.7143,837.2387,0
Evolution_Crossover,0.6111,12,7,0.5455,0.6286,827.3525,0
Evolution_Crossover,0.7778,16,8,0.5455,0.7714,817.9923,0
Evolution_Crossover,0.6667,9,7,0.4091,0.6571,878.4253,0
Evolution_Crossover,0.6389,10,4,0.4545,0.6571,885.1026,0
Evolution_Crossover,0.6667,11,8,0.5455,0.6857,911.1506,0
Evolution_Crossover,0.5556,8,8,0.5455,0.5714,860.1579,0
Evolution_Crossover,0.7778,16,8,0.5455,0.7714,833.9187,0
Evolution_Crossover,0.5556,8,7,0.5909,0.5714,803.3111,1
Evolution_Crossover,0.5833,7,8,0.5000,0.6000,803.3111,1
Evolution_Crossover,0.5833,9,5,0.5000,0.6000,836.9045,0
Evolution_Crossover,0.5833,6,8,0.5455,0.6000,801.8739,1
Evolution_Crossover,0.6111,9,7,0.5909,0.6286,872.7806,0
Evolution_Crossover,0.5278,8,5,0.4545,0.5429,898.6587,0
Evolution_Crossover,0.5556,7,7,0.4545,0.5714,850.3286,0
Evolution_Crossover,0.5278,3,8,0.4545,0.5429,810.5735,0
Evolution_Crossover,0.7222,12,9,0.5000,0.7143,797.8718,1
Evolution_Crossover,0.5000,5,6,0.5000,0.5143,863.6839,0
Evolution_Crossover,0.5000,8,6,0.4091,0.5143,875.2207,0
Evolution_Crossover,0.6667,12,6,0.5909,0.6857,797.8718,1
Evolution_Crossover,0.7222,15,8,0.4545,0.7143,827.3525,0
Evolution_Crossover,0.5278,7,8,0.5909,0.5143,803.3111,1
Evolution_Crossover,0.6389,9,7,0.5000,0.6571,816.0543,0
Evolution_Crossover,0.5556,11,5,0.5455,0.5714,847.9419,0
Evolution_Crossover,0.7500,12,7,0.6364,0.7714,820.9992,0
Evolution_Crossover,0.5556,9,7,0.5455,0.5714,838.7305,0
Evolution_Crossover,0.6667,11,5,0.5000,0.6857,803.2738,1
Evolution_Crossover,0.7500,10,7,0.5909,0.7714,801.8739,1
Evolution_Crossover,0.5833,10,6,0.5000,0.6000,855.0632,0
Evolution_Crossover,0.6667,10,7,0.5455,0.6571,803.3111,1
Evolution_Crossover,0.7222,12,9,0.5000,0.7429,855.7453,0
Evolution_Crossover,0.5833,8,6,0.5909,0.6000,955.9848,0
Evolution_Crossover,0.7778,15,8,0.5455,0.7714,819.5007,0
Evolution_Crossover,0.6944,15,8,0.5455,0.7143,800.0627,1
Evolution_Crossover,0.7500,15,8,0.5455,0.7714,836.8092,0
Evolution_Crossover,0.5556,6,8,0.5455,0.5714,805.5019,1
Evolution_Crossover,0.6944,12,6,0.5909,0.7143,845.7822,0
Evolution_Crossover,0.5833,7,7,0.4091,0.5714,827.3525,0
Evolution_Crossover,0.6389,12,7,0.4545,0.6571,797.8718,1
Evolution_Crossover,0.5833,10,6,0.5455,0.6000,865.4186,0
Evolution_Crossover,0.6111,8,7,0.5455,0.6000,803.3111,1
Evolution_Crossover,0.5556,9,6,0.5000,0.5714,868.0974,0
Evolution_Crossover,0.7778,13,7,0.5909,0.8000,865.6803,0
Evolution_Crossover,0.7778,14,8,0.6364,0.8000,797.4513,1
Evolution_Crossover,0.6389,13,6,0.5909,0.6571,852.6897,0
Evolution_Crossover,0.7500,13,6,0.6364,0.7429,859.0905,0
Evolution_Crossover,0.7500,12,8,0.5909,0.7714,797.4513,1
Evolution_Crossover,0.5000,6,8,0.5455,0.5143,801.8739,1
Evolution_Crossover,0.6111,11,6,0.5000,0.6286,833.5646,0
Evolution_Crossover,0.7222,9,7,0.5455,0.7429,801.8739,1
Evolution_Crossover,0.5278,9,6,0.5455,0.5429,807.8428,1
Evolution_Crossover,0.7778,13,7,0.5909,0.8000,797.4513,1
Evolution_Crossover,0.6389,11,5,0.5000,0.6571,856.7327,0
Evolution_Crossover,0.6389,12,7,0.5000,0.6571,877.2945,0
Evolution_Crossover,0.6944,11,7,0.5455,0.7143,843.0420,0
Evolution_Crossover,0.5278,6,6,0.5909,0.5429,803.3936,1
Evolution_Crossover,0.6389,12,5,0.5000,0.6571,864.2506,0
Evolution_Crossover,0.6111,6,8,0.5909,0.6286,811.2462,0
Evolution_Crossover,0.7222,15,7,0.5000,0.7429,872.6203,0
Evolution_Crossover,0.6389,7,7,0.5909,0.6571,801.8739,1
Evolution_Crossover,0.6389,13,9,0.4545,0.6286,913.7473,0
Evolution_Crossover,0.7778,13,9,0.5000,0.8000,813.6952,0
Evolution_Crossover,0.5000,9,7,0.4545,0.5143,851.5228,0
Evolution_Crossover,0.5833,9,4,0.5000,0.6000,803.3111,1
Evolution_Crossover,0.5278,8,8,0.4091,0.5143,803.3111,1
Evolution_Crossover,0.5556,5,8,0.5000,0.5714,803.3111,1
Evolution_Crossover,0.6389,13,8,0.5455,0.6571,901.2659,0
Evolution_Crossover,0.6667,13,8,0.4545,0.6857,819.5007,0
Evolution_Crossover,0.5833,11,6,0.5000,0.6000,847.9681,0
Evolution_Crossover,0.7778,13,7,0.5909,0.8000,797.4513,1
Evolution_Crossover,0.6667,13,7,0.5000,0.6857,838.7305,0
Evolution_Crossover,0.7222,9,7,0.6364,0.7429,801.8739,1
Evolution_Crossover,0.6389,9,5,0.4545,0.6286,857.5708,0
Evolution_Crossover,0.6111,9,6,0.5000,0.6286,803.3936,1
Evolution_Crossover,0.5278,9,5,0.5909,0.5429,868.7882,0
Evolution_Crossover,0.6111,8,7,0.4545,0.6286,863.3891,0
Evolution_Crossover,0.7778,17,8,0.5455,0.7714,848.8549,0
Evolution_Crossover,0.5278,7,5,0.5000,0.5429,844.2633,0
Evolution_Crossover,0.5833,9,4,0.5455,0.6000,801.8739,1
Evolution_Crossover,0.6944,12,7,0.5909,0.7143,856.0184,0
Evolution_Crossover,0.6667,12,7,0.5455,0.6857,911.0120,0
Evolution_Crossover,0.5278,7,5,0.7273,0.5429,871.7171,0
Evolution_Crossover,0.7500,14,9,0.4545,0.7429,880.5301,0
Evolution_Crossover,0.6111,11,5,0.5909,0.6286,803.3936,1
Evolution_Crossover,0.5556,9,6,0.5909,0.5714,886.4695,0
Evolution_Crossover,0.5556,8,7,0.4091,0.5429,872.4261,0
Evolution_Crossover,0.6111,10,9,0.5000,0.6000,812.2031,0
Evolution_Crossover,0.6111,10,6,0.5455,0.6286,865.4186,0
Evolution_Crossover,0.6944,12,9,0.4091,0.6857,797.8718,1
Evolution_Crossover,0.7222,15,9,0.5909,0.7429,889.2177,0
Evolution_Crossover,0.7222,13,6,0.4545,0.7143,895.6375,0
Evolution_Crossover,0.6389,9,6,0.4545,0.6286,940.7066,0
Evolution_Crossover,0.7500,14,8,0.5455,0.7714,872.4639,0
Evolution_Crossover,0.7222,13,7,0.4545,0.7143,828.7001,0
Evolution_Crossover,0.5278,7,7,0.5455,0.5429,816.6411,0
Evolution_Crossover,0.5000,8,6,0.5000,0.5143,873.5621,0
Evolution_Crossover,0.6389,11,7,0.5000,0.6571,838.9088,0
Evolution_Crossover,0.5278,5,5,0.5000,0.5429,916.5031,0
Evolution_Crossover,0.5278,9,7,0.5000,0.5429,838.6238,0
Evolution_Crossover,0.7222,15,8,0.5909,0.7143,797.4513,1
Evolution_Crossover,0.6944,14,9,0.5455,0.6857,820.5115,0
Evolution_Crossover,0.6944,14,8,0.5000,0.7143,816.7236,0
Evolution_Crossover,0.7778,15,8,0.5909,0.8000,879.2291,0
Evolution_Crossover,0.5000,6,7,0.4091,0.4857,835.0131,0
Evolution_Crossover,0.6389,12,6,0.5000,0.6571,798.9434,1
Evolution_Crossover,0.5000,7,5,0.5000,0.5143,840.6523,0
Evolution_Crossover,0.6667,11,5,0.5000,0.6857,819.3735,0
Evolution_Crossover,0.6944,11,8,0.5455,0.7143,797.4513,1
Evolution_Crossover,0.5000,4,7,0.5455,0.5143,854.4212,0
Evolution_Crossover,0.6944,9,5,0.5455,0.6857,830.4195,0
Evolution_Crossover,0.6944,13,8,0.5455,0.7143,797.8718,1
Evolution_Crossover,0.7500,12,9,0.5000,0.7429,797.4513,1
Evolution_Crossover,0.7778,11,7,0.5909,0.8000,820.7217,0
